Date,Open,High,Low,Close,Adj Close,Volume
2011-10-12,5851.100098,6022.049805,5798.160156,5994.470215,5994.470215,37347200
2011-10-13,5969.910156,6036.02002,5878.290039,5914.839844,5914.839844,36374900
2011-10-14,5934.779785,6037.290039,5885.390136999999,5967.200195,5967.200195,34489800
2011-10-17,6021.290039,6081.410156,5819.970215,5859.430176,5859.430176,31908700
2011-10-18,5781.77002,5907.459961,5747.649902,5877.410156,5877.410156,28418800
2011-10-19,5909.580078,5977.75,5874.850098,5913.529785,5913.529785,27125000
2011-10-20,5834.419922,5914.870117,5752.830078,5766.47998,5766.47998,36015000
2011-10-21,5800.060059,5980.459961,5769.189941,5970.959961,5970.959961,37582400
2011-10-24,6014.359863000001,6067.160156,5937.580078,6055.27002,6055.27002,27538400
2011-10-25,6026.450195,6157.930176,5964.279785,6046.75,6046.75,32778700
2011-10-26,6041.160156,6143.560059,5951.819824,6016.069824,6016.069824,31283600
2011-10-27,6222.75,6347.600098,6196.600098,6337.839844,6337.839844,62548700
2011-10-28,6364.180176,6430.600098,6305.5,6346.189941,6346.189941,41487900
2011-10-31,6283.189941,6304.839844,6141.339844,6141.339844,6141.339844,34570100
2011-11-01,5934.540039,5947.580078,5762.259765999999,5834.509765999999,5834.509765999999,50911300
2011-11-02,5897.140136999999,5990.560059,5810.790039,5965.629883,5965.629883,34051300
2011-11-03,5835.359863000001,6193.339844,5832.029785,6133.180176,6133.180176,50326400
2011-11-04,6175.430176,6175.430176,5928.919922,5966.160156,5966.160156,35795800
2011-11-07,5905.930176,6028.589844,5835.089844,5928.680176,5928.680176,31556100
2011-11-08,5950.439941,6087.060059,5934.22998,5961.439941,5961.439941,28072000
2011-11-09,6045.870117,6055.580078,5767.259765999999,5829.540039,5829.540039,41995700
2011-11-10,5732.319824,5934.310059,5721.970215,5867.810059,5867.810059,37153400
2011-11-11,5881.490234000001,6065.290039,5855.120117,6057.029785,6057.029785,30712700
2011-11-14,6097.27002,6116.069824,5934.089844,5985.02002,5985.02002,26255000
2011-11-15,5920.430176,6011.470215,5815.850098,5933.140136999999,5933.140136999999,30809600
2011-11-16,5873.290039,6028.22998,5852.040039,5913.359863000001,5913.359863000001,28104800
2011-11-17,5875.859863000001,5921.25,5778.100098,5850.169922,5850.169922,31285500
2011-11-18,5800.790039,5897.990234000001,5769.689941,5800.240234000001,5800.240234000001,30460700
2011-11-21,5767.089844,5771.700195,5598.049805,5606.0,5606.0,32730600
2011-11-22,5648.5,5681.740234000001,5537.390136999999,5537.390136999999,5537.390136999999,27129100
2011-11-23,5485.669922,5588.109863000001,5457.77002,5457.77002,5457.77002,34499500
2011-11-24,5512.77002,5563.77002,5399.899902,5428.149902,5428.149902,0
2011-11-25,5433.299805,5528.640136999999,5366.5,5492.870117,5492.870117,23161100
2011-11-28,5577.189941,5754.509765999999,5573.0,5745.330078,5745.330078,33258600
2011-11-29,5725.680176,5826.350098,5690.569824,5799.910156,5799.910156,28463200
2011-11-30,5741.209961,6130.680176,5725.97998,6088.839844,6088.839844,54927900
2011-12-01,6080.47998,6111.970215,6017.379883,6035.879883,6035.879883,33757700
2011-12-02,6117.72998,6169.640136999999,6055.47998,6080.680176,6080.680176,36316300
2011-12-05,6137.870117,6170.040039,6086.419922,6106.089844,6106.089844,31904300
2011-12-06,6021.72998,6094.77002,6005.819824,6028.819824,6028.819824,37175200
2011-12-07,6116.259765999999,6137.049805,5919.560059,5994.72998,5994.72998,32189300
2011-12-08,6054.560059,6077.169922,5868.629883,5874.439941,5874.439941,36845900
2011-12-09,5806.490234000001,6007.049805,5802.359863000001,5986.709961,5986.709961,34722300
2011-12-12,5945.189941,5952.549805,5785.430176,5785.430176,5785.430176,31442300
2011-12-13,5801.390136999999,5852.430176,5734.120117,5774.259765999999,5774.259765999999,30398500
2011-12-14,5738.97998,5771.600098,5675.140136999999,5675.140136999999,5675.140136999999,33441100
2011-12-15,5713.47998,5795.870117,5682.160156,5730.620117,5730.620117,31639100
2011-12-16,5764.450195,5775.0,5693.410156,5701.779785,5701.779785,67660200
2011-12-19,5651.740234000001,5775.240234000001,5644.189941,5670.709961,5670.709961,22079300
2011-12-20,5652.609863000001,5847.709961,5637.529785,5847.029785,5847.029785,27147600
2011-12-21,5918.720215,5965.350098,5771.620117,5791.529785,5791.529785,29979400
2011-12-22,5830.129883,5886.180176,5820.439941,5852.180176,5852.180176,20944800
2011-12-23,5905.180176,5913.410156,5844.640136999999,5878.930176,5878.930176,11190700
2011-12-27,5900.700195,5924.379883,5877.97998,5889.759765999999,5889.759765999999,8010500
2011-12-28,5875.870117,5901.350098,5771.27002,5771.27002,5771.27002,15624100
2011-12-29,5804.129883,5848.779785,5775.790039,5848.779785,5848.779785,13731300
2011-12-30,5867.029785,5898.350098,5817.709961,5898.350098,5898.350098,9422800
2012-01-03,6124.109863000001,6179.029785,6108.620117,6166.569824,6166.569824,27401400
2012-01-04,6141.259765999999,6163.47998,6088.060059,6111.549805,6111.549805,22440800
2012-01-05,6121.339844,6130.100098,6040.939941,6095.990234000001,6095.990234000001,28094600
2012-01-06,6114.640136999999,6152.560059,6012.640136999999,6057.919922,6057.919922,25127300
2012-01-09,6061.259765999999,6076.589844,5987.75,6017.22998,6017.22998,24365900
2012-01-10,6090.870117,6191.290039,6069.359863000001,6162.97998,6162.97998,38258000
2012-01-11,6148.450195,6181.609863000001,6106.029785,6152.339844,6152.339844,28897700
2012-01-12,6160.089844,6256.950195,6148.850098,6179.209961,6179.209961,32966100
2012-01-13,6242.490234000001,6245.379883,6063.660156,6143.080078,6143.080078,37550700
2012-01-16,6120.399902,6232.209961,6104.109863000001,6220.009765999999,6220.009765999999,22558000
2012-01-17,6301.910156,6343.040039,6270.970215,6332.930176,6332.930176,35967000
2012-01-18,6330.430176,6399.430176,6280.52002,6354.569824,6354.569824,36023800
2012-01-19,6377.240234000001,6420.350098,6333.700195,6416.259765999999,6416.259765999999,47715400
2012-01-20,6410.75,6431.259765999999,6371.689941,6404.390136999999,6404.390136999999,43818800
2012-01-23,6387.330078,6467.339844,6349.689941,6436.620117,6436.620117,36892600
2012-01-24,6372.490234000001,6420.049805,6339.0,6419.220215,6419.220215,34983400
2012-01-25,6448.870117,6456.569824,6366.649902,6421.850098,6421.850098,29882400
2012-01-26,6453.620117,6559.069824,6430.370117,6539.850098,6539.850098,39435500
2012-01-27,6507.77002,6574.189941,6484.350098,6511.97998,6511.97998,32252600
2012-01-30,6454.540039,6491.52002,6414.330078,6444.450195,6444.450195,27883100
2012-01-31,6489.040039,6533.220215,6450.100098,6458.910156,6458.910156,33055800
2012-02-01,6482.950195,6630.47998,6482.560059,6616.640136999999,6616.640136999999,41433900
2012-02-02,6640.049805,6667.97998,6606.370117,6655.629883,6655.629883,36733900
2012-02-03,6649.569824,6767.459961,6635.629883,6766.669922,6766.669922,36955500
2012-02-06,6752.029785,6781.430176000001,6714.819823999999,6764.830078,6764.830078,24951700
2012-02-07,6772.75,6788.77002,6682.890136999999,6754.200195,6754.200195,28238600
2012-02-08,6800.720215,6829.879883,6735.669922,6748.759765999999,6748.759765999999,31013400
2012-02-09,6782.140137,6838.129883,6746.100098000001,6788.799805,6788.799805,43080800
2012-02-10,6730.540039,6751.080078,6649.560059,6692.959961,6692.959961,34655200
2012-02-13,6748.680176000001,6774.600098000001,6709.629883,6738.470215,6738.470215,23225500
2012-02-14,6712.680176000001,6788.569823999999,6698.319824,6728.189941,6728.189941,28807000
2012-02-15,6807.549805,6830.100098000001,6736.560059,6757.939941,6757.939941,31915100
2012-02-16,6665.240234000001,6751.959961,6651.720215,6751.959961,6751.959961,32413900
2012-02-17,6811.02002,6874.529785,6794.890137,6848.029785,6848.029785,36191000
2012-02-20,6892.0,6956.700195,6878.5,6948.299805,6948.299805,0
2012-02-21,6936.910156,6971.029785,6873.540039,6908.180176000001,6908.180176000001,27069600
2012-02-22,6914.680176000001,6915.180176000001,6821.799805,6843.870117,6843.870117,28158500
2012-02-23,6838.939941,6903.509765999999,6733.589844,6809.459961,6809.459961,38477800
2012-02-24,6871.25,6890.899901999999,6826.339844,6864.430176000001,6864.430176000001,32319500
2012-02-27,6817.459961,6868.580078,6743.649901999999,6849.600098000001,6849.600098000001,31051400
2012-02-28,6867.22998,6900.509765999999,6809.220215,6887.629883,6887.629883,29200000
2012-02-29,6914.660156,6967.140137,6843.27002,6856.080078,6856.080078,34840000
2012-03-01,6831.970215,6949.450195,6817.72998,6941.77002,6941.77002,34326500
2012-03-02,6944.450195,6954.890137,6904.100098000001,6921.370117,6921.370117,28284400
2012-03-05,6876.890137,6902.580078,6815.470215,6866.459961,6866.459961,29151000
2012-03-06,6835.970215,6840.330078,6633.109863000001,6633.109863000001,6633.109863000001,45805500
2012-03-07,6638.47998,6682.680176,6612.609863000001,6671.109863000001,6671.109863000001,32184400
2012-03-08,6723.330078,6838.390137,6703.890136999999,6834.540039,6834.540039,43164700
2012-03-09,6848.52002,6912.419922,6830.629883,6880.209961,6880.209961,30300700
2012-03-12,6868.970215,6911.27002,6846.899901999999,6901.350098000001,6901.350098000001,24438000
2012-03-13,6957.25,7020.040039,6941.959961,6995.910156,6995.910156,35174700
2012-03-14,7028.919922,7099.339844,7028.149901999999,7079.419922,7079.419922,42715300
2012-03-15,7093.970215,7153.109863,7072.27002,7144.450195,7144.450195,37620400
2012-03-16,7145.779785,7194.330078,7142.75,7157.819823999999,7157.819823999999,93000000
2012-03-19,7143.930176000001,7154.830078,7095.129883,7154.220215,7154.220215,28231600
2012-03-20,7121.919922,7124.629883,7032.069823999999,7054.939941,7054.939941,35770300
2012-03-21,7088.759765999999,7114.009765999999,7012.040039,7071.319823999999,7071.319823999999,30160200
2012-03-22,7053.419922,7071.089844,6938.200195,6981.259765999999,6981.259765999999,37292300
2012-03-23,6986.899901999999,7026.899901999999,6908.970215,6995.620117,6995.620117,27379600
2012-03-26,7022.640137,7102.049805,6969.970215,7079.22998,7079.22998,27599700
2012-03-27,7106.77002,7153.680176000001,7075.160156,7078.899901999999,7078.899901999999,28973200
2012-03-28,7056.049805,7110.540039,6998.799805,6998.799805,6998.799805,27738200
2012-03-29,6980.089844,6993.740234000001,6841.970215,6875.149901999999,6875.149901999999,37906100
2012-03-30,6924.819823999999,6959.709961,6898.910156,6946.830078,6946.830078,29578800
2012-04-02,6973.990234000001,7057.200195,6911.629883,7056.649901999999,7056.649901999999,32398300
2012-04-03,7053.910156,7081.060059,6981.209961,6982.279785,6982.279785,27387800
2012-04-04,6940.609863,6944.399901999999,6772.950195,6784.060059,6784.060059,40871500
2012-04-05,6817.850098000001,6831.359863,6685.799805,6775.259765999999,6775.259765999999,35399400
2012-04-10,6694.720215,6737.919922,6606.430176,6606.430176,6606.430176,36990600
2012-04-11,6628.660156,6722.52002,6603.069824,6674.72998,6674.72998,33024500
2012-04-12,6710.370117,6761.779785,6651.810059,6743.240234000001,6743.240234000001,37209200
2012-04-13,6732.069823999999,6743.009765999999,6552.319824,6583.899902,6583.899902,39352800
2012-04-16,6556.299805,6675.390136999999,6548.390136999999,6625.189941,6625.189941,30743700
2012-04-17,6625.709961,6801.149901999999,6616.950195,6801.0,6801.0,35953400
2012-04-18,6780.490234000001,6812.839844,6718.100098000001,6732.029785,6732.029785,28212000
2012-04-19,6775.459961,6807.120117,6665.310059,6671.220215,6671.220215,44420700
2012-04-20,6689.709961,6760.259765999999,6651.799805,6750.120117,6750.120117,39428900
2012-04-23,6666.790039,6668.120117,6499.069824,6523.0,6523.0,37566700
2012-04-24,6566.109863000001,6604.540039,6508.100098,6590.410156,6590.410156,30721800
2012-04-25,6622.959961,6733.339844,6622.899902,6704.5,6704.5,33488700
2012-04-26,6702.609863000001,6750.649901999999,6642.040039,6739.899901999999,6739.899901999999,43854200
2012-04-27,6662.310059,6825.410156,6652.509765999999,6801.319823999999,6801.319823999999,39072300
2012-04-30,6844.100098000001,6846.660156,6759.899901999999,6761.189941,6761.189941,27000000
2012-05-02,6861.299805,6875.870117,6664.569824,6710.77002,6710.77002,33923200
2012-05-03,6749.27002,6791.75,6648.5,6694.439941,6694.439941,39192000
2012-05-04,6682.959961,6684.890136999999,6546.0,6561.470215,6561.470215,33324300
2012-05-07,6515.939941,6578.950195,6410.029785,6569.47998,6569.47998,26200000
2012-05-08,6548.740234000001,6576.720215,6415.029785,6444.740234000001,6444.740234000001,28639600
2012-05-09,6483.27002,6506.209961,6375.790039,6475.310059,6475.310059,37212700
2012-05-10,6531.149902,6549.77002,6440.22998,6518.0,6518.0,37107900
2012-05-11,6465.189941,6589.009765999999,6454.209961,6579.930176,6579.930176,27864600
2012-05-14,6499.790039,6520.859863000001,6404.279785,6451.970215,6451.970215,26865700
2012-05-15,6501.930176,6509.649902,6353.259765999999,6401.060059,6401.060059,31070400
2012-05-16,6344.919922,6442.970215,6297.379883,6384.259765999999,6384.259765999999,33500000
2012-05-17,6401.149902,6413.049805,6291.100098,6308.959961,6308.959961,21026400
2012-05-18,6254.819824,6335.549805,6229.299805,6271.220215,6271.220215,37614400
2012-05-21,6269.310059,6364.399902,6244.02002,6331.040039,6331.040039,23792700
2012-05-22,6381.830078,6446.0,6351.02002,6435.600098,6435.600098,29013100
2012-05-23,6352.430176,6373.790039,6258.850098,6285.75,6285.75,32300000
2012-05-24,6338.120117,6351.100098,6244.47998,6315.890136999999,6315.890136999999,29406800
2012-05-25,6334.149902,6406.959961,6279.549805,6339.939941,6339.939941,26596800
2012-05-28,6425.100098,6426.27002,6311.330078,6323.189941,6323.189941,0
2012-05-29,6396.649902,6441.259765999999,6334.75,6396.839844,6396.839844,23019100
2012-05-30,6360.790039,6392.209961,6258.890136999999,6280.799805,6280.799805,29677900
2012-05-31,6297.680176,6322.689941,6208.089844,6264.379883,6264.379883,33014600
2012-06-01,6259.759765999999,6259.759765999999,6008.470215,6050.290039,6050.290039,42856100
2012-06-04,5976.459961,6030.810059,5942.379883,5978.22998,5978.22998,23699300
2012-06-05,5999.859863000001,6011.560059,5914.430176,5969.399902,5969.399902,22355900
2012-06-06,6028.359863000001,6102.419922,5996.410156,6093.990234000001,6093.990234000001,32200300
2012-06-07,6117.759765999999,6230.220215,6099.080078,6144.220215,6144.220215,28859800
2012-06-08,6082.629883,6144.759765999999,6053.950195,6130.819824,6130.819824,22742300
2012-06-11,6255.649902,6287.540039,6130.279785,6141.049805,6141.049805,29749700
2012-06-12,6141.919922,6211.140136999999,6083.810059,6161.240234000001,6161.240234000001,28227200
2012-06-13,6183.799805,6221.359863000001,6093.609863000001,6152.490234000001,6152.490234000001,28021500
2012-06-14,6146.919922,6167.490234000001,6078.220215,6138.609863000001,6138.609863000001,29461700
2012-06-15,6164.560059,6251.589844,6158.779785,6229.410156,6229.410156,70434200
2012-06-18,6304.77002,6316.140136999999,6221.870117,6248.200195,6248.200195,28946700
2012-06-19,6254.77002,6375.27002,6233.25,6363.359863000001,6363.359863000001,25250900
2012-06-20,6364.060059,6402.209961,6333.970215,6392.129883,6392.129883,22461300
2012-06-21,6357.25,6427.490234000001,6331.790039,6343.129883,6343.129883,30737700
2012-06-22,6273.100098,6318.060059,6256.339844,6263.25,6263.25,25903100
2012-06-25,6229.430176,6229.430176,6118.720215,6132.390136999999,6132.390136999999,25886800
2012-06-26,6157.839844,6165.279785,6109.930176,6136.689941,6136.689941,25550800
2012-06-27,6155.910156,6230.509765999999,6131.299805,6228.990234000001,6228.990234000001,25213500
2012-06-28,6232.120117,6240.089844,6096.939941,6149.910156,6149.910156,29941300
2012-06-29,6296.740234000001,6416.279785,6261.740234000001,6416.279785,6416.279785,39749700
2012-07-02,6405.390136999999,6520.399902,6390.549805,6496.080078,6496.080078,29097100
2012-07-03,6508.330078,6578.209961,6505.390136999999,6578.209961,6578.209961,28768600
2012-07-04,6564.299805,6573.859863000001,6525.509765999999,6564.799805,6564.799805,20045900
2012-07-05,6561.77002,6641.859863000001,6475.919922,6535.560059,6535.560059,36858200
2012-07-06,6508.220215,6533.790039,6407.839844,6410.109863000001,6410.109863000001,27674400
2012-07-09,6408.640136999999,6420.779785,6375.689941,6387.569824,6387.569824,23483900
2012-07-10,6397.459961,6491.399902,6349.620117,6438.330078,6438.330078,27864900
2012-07-11,6413.169922,6496.529785,6399.399902,6453.850098,6453.850098,23031900
2012-07-12,6410.939941,6448.220215,6366.77002,6419.350098,6419.350098,33641700
2012-07-13,6446.220215,6557.100098,6436.089844,6557.100098,6557.100098,28655600
2012-07-16,6550.950195,6577.060059,6511.180176,6565.720215,6565.720215,20388100
2012-07-17,6583.77002,6610.810059,6542.890136999999,6577.640136999999,6577.640136999999,22448800
2012-07-18,6601.709961,6690.660156,6578.859863000001,6684.419922,6684.419922,24546900
2012-07-19,6706.990234000001,6773.5,6698.870117,6758.390137,6758.390137,33451400
2012-07-20,6741.899901999999,6775.740234000001,6620.720215,6630.02002,6630.02002,44337500
2012-07-23,6561.870117,6572.109863000001,6371.149902,6419.330078,6419.330078,33956800
2012-07-24,6420.819824,6456.0,6378.0,6390.410156,6390.410156,26391400
2012-07-25,6387.839844,6475.330078,6375.149902,6406.52002,6406.52002,26023500
2012-07-26,6393.200195,6595.580078,6324.529785,6582.959961,6582.959961,44942200
2012-07-27,6605.419922,6690.430176,6513.970215,6689.399902,6689.399902,29769600
2012-07-30,6729.189941,6796.609863,6703.259765999999,6774.060059,6774.060059,28093500
2012-07-31,6780.620117,6835.189941,6756.180176000001,6772.259765999999,6772.259765999999,29189800
2012-08-01,6775.990234000001,6800.100098000001,6735.890137,6754.459961,6754.459961,23663400
2012-08-02,6756.160156,6855.709961,6596.209961,6606.089844,6606.089844,44863600
2012-08-03,6626.299805,6876.740234000001,6621.359863000001,6865.660156,6865.660156,38691500
2012-08-06,6845.879883,6943.319823999999,6845.879883,6918.720215,6918.720215,26947400
2012-08-07,6909.279785,6979.629883,6902.859863,6967.950195,6967.950195,30006900
2012-08-08,6944.890137,6966.149901999999,6907.290039,6966.149901999999,6966.149901999999,23986600
2012-08-09,6979.410156,6989.149901999999,6891.490234000001,6964.990234000001,6964.990234000001,27897800
2012-08-10,6927.709961,6955.379883,6891.899901999999,6944.560059,6944.560059,21472200
2012-08-13,6935.509765999999,6976.310059,6882.029785,6909.680176000001,6909.680176000001,19034100
2012-08-14,6965.040039,6995.029785,6939.5,6974.390137,6974.390137,18671000
2012-08-15,6953.009765999999,6972.640137,6910.390137,6946.799805,6946.799805,16927300
2012-08-16,6958.390137,7001.399901999999,6929.430176000001,6996.290039,6996.290039,24262600
2012-08-17,7011.370117,7041.109863,7000.850098000001,7040.879883,7040.879883,31597300
2012-08-20,7037.02002,7086.220215,7008.970215,7033.680176000001,7033.680176000001,21036200
2012-08-21,7048.790039,7105.430176000001,7041.72998,7089.319823999999,7089.319823999999,20980100
2012-08-22,7048.299805,7051.77002,7005.259765999999,7017.75,7017.75,22101100
2012-08-23,7065.990234000001,7080.740234000001,6923.069823999999,6949.569823999999,6949.569823999999,27346700
2012-08-24,6957.600098000001,6990.069823999999,6885.97998,6971.069823999999,6971.069823999999,21145300
2012-08-27,6960.02002,7049.47998,6946.080078,7047.450195,7047.450195,14170000
2012-08-28,7004.049805,7031.160156,6976.009765999999,7002.680176000001,7002.680176000001,17055700
2012-08-29,7003.02002,7029.799805,6945.709961,7010.569823999999,7010.569823999999,16399700
2012-08-30,6962.290039,6978.5,6871.0,6895.490234000001,6895.490234000001,27541100
2012-08-31,6897.72998,7011.450195,6889.790039,6970.790039,6970.790039,27766800
2012-09-03,6946.609863,7016.310059,6944.25,7014.830078,7014.830078,19610000
2012-09-04,7012.990234000001,7015.709961,6920.0,6932.580078,6932.580078,21725300
2012-09-05,6941.660156,7003.529785,6892.859863,6964.689941,6964.689941,25428300
2012-09-06,6984.310059,7172.319823999999,6977.859863,7167.330078,7167.330078,41747200
2012-09-07,7183.919922,7248.509765999999,7182.600098000001,7214.5,7214.5,41982900
2012-09-10,7207.959961,7233.919922,7203.649901999999,7213.700195,7213.700195,26317500
2012-09-11,7197.200195,7313.47998,7186.629883,7310.109863,7310.109863,29404200
2012-09-12,7331.580078,7410.359863,7307.47998,7343.529785,7343.529785,39922100
2012-09-13,7341.779785,7353.220215,7280.22998,7310.319823999999,7310.319823999999,28565400
2012-09-14,7397.97998,7446.470215,7388.790039,7412.129883,7412.129883,43834700
2012-09-17,7390.290039,7414.220215,7382.470215,7403.689941,7403.689941,27963100
2012-09-18,7350.089844,7375.0,7304.25,7347.689941,7347.689941,33100400
2012-09-19,7387.180176000001,7396.120117,7326.240234000001,7390.759765999999,7390.759765999999,28954700
2012-09-20,7322.620117,7390.459961,7313.140137,7389.490234000001,7389.490234000001,37224000
2012-09-21,7409.339844,7478.529785,7391.060059,7451.620117,7451.620117,77212600
2012-09-24,7419.649901999999,7440.490234000001,7388.200195,7413.160156,7413.160156,24075200
2012-09-25,7406.220215,7438.890137,7369.390137,7425.109863,7425.109863,29641900
2012-09-26,7362.97998,7362.97998,7255.77002,7276.509765999999,7276.509765999999,37243300
2012-09-27,7313.149901999999,7324.970215,7268.689941,7290.02002,7290.02002,30703000
2012-09-28,7330.609863,7337.169922,7215.950195,7216.149901999999,7216.149901999999,32355400
2012-10-01,7227.810059,7339.200195,7225.290039,7326.72998,7326.72998,29599600
2012-10-02,7278.129883,7373.149901999999,7266.109863,7305.859863,7305.859863,26663800
2012-10-04,7283.259765999999,7374.859863,7272.060059,7305.209961,7305.209961,53347900
2012-10-05,7327.700195,7409.779785,7312.790039,7397.870117,7397.870117,27771400
2012-10-08,7340.390137,7341.279785,7286.240234000001,7291.209961,7291.209961,23003300
2012-10-09,7306.330078,7308.129883,7221.5,7234.529785,7234.529785,23253800
2012-10-10,7219.459961,7245.169922,7201.089844,7205.22998,7205.22998,21796000
2012-10-11,7192.75,7305.459961,7182.310059,7281.700195,7281.700195,31008300
2012-10-12,7260.569823999999,7291.240234000001,7232.419922,7232.490234000001,7232.490234000001,24092200
2012-10-15,7237.399901999999,7302.22998,7237.399901999999,7261.25,7261.25,21725400
2012-10-16,7309.080078,7387.779785,7293.899901999999,7376.27002,7376.27002,30760400
2012-10-17,7381.080078,7399.990234000001,7367.589844,7394.549805,7394.549805,27933900
2012-10-18,7401.410156,7447.810059,7389.009765999999,7437.22998,7437.22998,31162900
2012-10-19,7413.689941,7430.120117,7363.5,7380.640137,7380.640137,42441300
2012-10-22,7372.359863,7390.100098000001,7313.240234000001,7328.049805,7328.049805,20738400
2012-10-23,7339.160156,7343.600098000001,7153.799805,7173.689941,7173.689941,30924400
2012-10-24,7202.029785,7216.129883,7120.680176000001,7192.850098000001,7192.850098000001,31284600
2012-10-25,7203.120117,7256.220215,7181.450195,7200.22998,7200.22998,29816100
2012-10-26,7161.72998,7257.370117,7147.509765999999,7231.850098000001,7231.850098000001,22170100
2012-10-29,7205.049805,7225.319823999999,7171.959961,7203.160156,7203.160156,16961200
2012-10-30,7239.689941,7292.830078,7239.040039,7284.399901999999,7284.399901999999,21851700
2012-10-31,7305.069823999999,7347.509765999999,7260.629883,7260.629883,7260.629883,31907000
2012-11-01,7255.299805,7356.180176000001,7255.109863,7335.669922,7335.669922,22800300
2012-11-02,7336.52002,7391.040039,7314.680176000001,7363.850098000001,7363.850098000001,29093800
2012-11-05,7320.97998,7337.470215,7304.450195,7326.470215,7326.470215,20871500
2012-11-06,7336.459961,7388.97998,7319.72998,7377.759765999999,7377.759765999999,27366100
2012-11-07,7425.080078,7434.959961,7226.600098000001,7232.830078,7232.830078,37358100
2012-11-08,7260.350098000001,7287.0,7184.180176000001,7204.959961,7204.959961,36289300
2012-11-09,7220.689941,7222.870117,7064.339844,7163.5,7163.5,33110000
2012-11-12,7164.680176000001,7196.0,7138.169922,7168.759765999999,7168.759765999999,18583100
2012-11-13,7131.600098000001,7185.290039,7074.870117,7169.120117,7169.120117,36748900
2012-11-14,7156.339844,7182.810059,7084.629883,7101.919922,7101.919922,28534400
2012-11-15,7064.990234000001,7079.220215,7021.620117,7043.419922,7043.419922,29423900
2012-11-16,7045.629883,7059.830078,6950.529785,6950.529785,6950.529785,36190100
2012-11-19,7020.22998,7130.870117,7007.209961,7123.839844,7123.839844,27076400
2012-11-20,7098.129883,7186.609863,7092.22998,7172.990234000001,7172.990234000001,23026400
2012-11-21,7148.910156,7194.790039,7139.990234000001,7184.709961,7184.709961,24820900
2012-11-22,7210.459961,7253.02002,7205.200195,7244.990234000001,7244.990234000001,23979300
2012-11-23,7258.330078,7311.549805,7219.549805,7309.129883,7309.129883,20806300
2012-11-26,7286.689941,7312.859863,7273.569823999999,7292.029785,7292.029785,19021500
2012-11-27,7343.009765999999,7361.549805,7307.299805,7332.330078,7332.330078,21680100
2012-11-28,7317.490234000001,7351.47998,7265.439941,7343.410156,7343.410156,23358300
2012-11-29,7382.549805,7416.52002,7377.089844,7400.959961,7400.959961,29845800
2012-11-30,7399.089844,7442.600098000001,7398.220215,7405.5,7405.5,26642600
2012-12-03,7427.410156,7487.890137,7419.299805,7435.209961,7435.209961,23424400
2012-12-04,7428.129883,7466.25,7417.299805,7435.120117,7435.120117,21553400
2012-12-05,7480.589844,7482.279785,7428.700195,7454.549805,7454.549805,24721000
2012-12-06,7469.540039,7554.509765999999,7461.189941,7534.540039,7534.540039,36153300
2012-12-07,7539.779785,7553.049805,7487.640137,7517.799805,7517.799805,28546700
2012-12-10,7484.950195,7536.600098000001,7457.399901999999,7530.919922,7530.919922,20909700
2012-12-11,7529.240234000001,7596.899901999999,7518.740234000001,7589.75,7589.75,26986200
2012-12-12,7595.200195,7626.399901999999,7590.180176000001,7614.790039,7614.790039,25473400
2012-12-13,7618.620117,7618.620117,7561.959961,7581.97998,7581.97998,30439000
2012-12-14,7599.029785,7619.259765999999,7571.160156,7596.470215,7596.470215,23848200
2012-12-17,7604.160156,7627.140137,7564.069823999999,7604.939941,7604.939941,21421600
2012-12-18,7634.279785,7667.910156,7626.25,7653.580078,7653.580078,26052700
2012-12-19,7675.330078,7682.899901999999,7655.709961,7668.5,7668.5,28723600
2012-12-20,7642.990234000001,7675.450195,7635.390137,7672.100098000001,7672.100098000001,22633700
2012-12-21,7632.410156,7653.72998,7596.640137,7636.22998,7636.22998,55284000
2012-12-27,7636.22998,7676.5,7636.22998,7655.879883,7655.879883,16303200
2012-12-28,7649.890137,7665.680176000001,7602.890137,7612.390137,7612.390137,11613000
2013-01-02,7612.390137,7789.939941,7612.390137,7778.779785,7778.779785,32821400
2013-01-03,7762.129883,7777.02002,7737.97998,7756.439941,7756.439941,20254200
2013-01-04,7740.990234000001,7779.669922,7727.549805,7776.370117,7776.370117,20784400
2013-01-07,7760.009765999999,7767.549805,7713.419922,7732.660156,7732.660156,26222500
2013-01-08,7710.700195,7754.379883,7683.47998,7695.830078,7695.830078,23757000
2013-01-09,7713.569823999999,7734.779785,7688.549805,7720.470215,7720.470215,27859700
2013-01-10,7732.140137,7773.689941,7685.080078,7708.470215,7708.470215,29723400
2013-01-11,7725.930176000001,7731.450195,7683.919922,7715.529785,7715.529785,25558300
2013-01-14,7737.609863,7785.819823999999,7702.359863,7729.52002,7729.52002,24562900
2013-01-15,7704.049805,7735.209961,7635.879883,7675.910156,7675.910156,31299500
2013-01-16,7661.609863,7694.799805,7643.140137,7691.129883,7691.129883,25992200
2013-01-17,7677.279785,7764.029785,7662.430176000001,7735.459961,7735.459961,26786500
2013-01-18,7747.129883,7753.490234000001,7702.22998,7702.22998,7702.22998,30164400
2013-01-21,7727.77002,7749.819823999999,7719.02002,7748.859863,7748.859863,15688700
2013-01-22,7741.879883,7746.910156,7634.259765999999,7696.209961,7696.209961,29306200
2013-01-23,7702.919922,7731.629883,7684.839844,7707.540039,7707.540039,26663400
2013-01-24,7700.529785,7753.299805,7661.959961,7748.129883,7748.129883,25213900
